MfgCode|BrandID|PartNo|CodeID|Description|LanguageCode
|JVYD|DS61911511422SMF|FAB|[SELECTED FINISH & FITMENT OPTIONS] - Offered in popular finishes like Gloss Black w/ Gold Rivets, Silver w/ Machined Face, and Bronze w/ Machined Lip, available in wheel sizes 18"-19" with various widths and offsets.|EN
|JVYD|DS61911511422SMF|FAB|[STRONG CAST MONOBLOCK BUILD] - Durable one-piece aluminum construction ensures a reliable balance of strength and affordability.|EN
|JVYD|DS61911511422SMF|FAB|[FLUSH-MOUNT CENTER CAP] - Keeps the face clean and seamless, enhancing the wheel’s refined look.|EN
|JVYD|DS61911511422SMF|FAB|[DEEP-DISH LIP & CONCAVE FACE] - Generous lip depth (ranging from about 2.08" to 3.26" depending on size/offset) provides an assertive, race-ready stance.|EN
|JVYD|DS61911511422SMF|FAB|[CLASSIC MESH DESIGN] - Intricate Y-spoke pattern delivering a refined, track-inspired silhouette.|EN
|JVYD|DS61995511415BZ|DES|Aodhan DS06 19X9.5 5X114.3 ET 15mm Bronze with Machined Lip|EN
|JVYD|DS61995511415BZ|LAB|Aodhan Wheels|EN
|JVYD|DS61995511415BZ|MKT|The Aodhan DS06 strikes the perfect balance between timeless motorsport aesthetics and bold modern styling. With its intricate mesh pattern, deep-dish profile, and clean center cap, it brings aggressive sophistication to both street and performance builds.|EN
|JVYD|DS61995511415BZ|FAB|[SELECTED FINISH & FITMENT OPTIONS] - Offered in popular finishes like Gloss Black w/ Gold Rivets, Silver w/ Machined Face, and Bronze w/ Machined Lip, available in wheel sizes 18"-19" with various widths and offsets.|EN
|JVYD|DS61995511415BZ|FAB|[STRONG CAST MONOBLOCK BUILD] - Durable one-piece aluminum construction ensures a reliable balance of strength and affordability.|EN
|JVYD|DS61995511415BZ|FAB|[FLUSH-MOUNT CENTER CAP] - Keeps the face clean and seamless, enhancing the wheel’s refined look.|EN
|JVYD|DS61995511415BZ|FAB|[DEEP-DISH LIP & CONCAVE FACE] - Generous lip depth (ranging from about 2.08" to 3.26" depending on size/offset) provides an assertive, race-ready stance.|EN
|JVYD|DS61995511415BZ|FAB|[CLASSIC MESH DESIGN] - Intricate Y-spoke pattern delivering a refined, track-inspired silhouette.|EN
|JVYD|DS61995511415GB|DES|Aodhan DS06 19X9.5 5X114.3 ET 15mm Gloss Black with Gold Rivets|EN
|JVYD|DS61995511415GB|LAB|Aodhan Wheels|EN
|JVYD|DS61995511415GB|MKT|The Aodhan DS06 strikes the perfect balance between timeless motorsport aesthetics and bold modern styling. With its intricate mesh pattern, deep-dish profile, and clean center cap, it brings aggressive sophistication to both street and performance builds.|EN
|JVYD|DS61995511415GB|FAB|[SELECTED FINISH & FITMENT OPTIONS] - Offered in popular finishes like Gloss Black w/ Gold Rivets, Silver w/ Machined Face, and Bronze w/ Machined Lip, available in wheel sizes 18"-19" with various widths and offsets.|EN
|JVYD|DS61995511415GB|FAB|[STRONG CAST MONOBLOCK BUILD] - Durable one-piece aluminum construction ensures a reliable balance of strength and affordability.|EN
|JVYD|DS61995511415GB|FAB|[FLUSH-MOUNT CENTER CAP] - Keeps the face clean and seamless, enhancing the wheel’s refined look.|EN
|JVYD|DS61995511415GB|FAB|[DEEP-DISH LIP & CONCAVE FACE] - Generous lip depth (ranging from about 2.08" to 3.26" depending on size/offset) provides an assertive, race-ready stance.|EN
|JVYD|DS61995511415GB|FAB|[CLASSIC MESH DESIGN] - Intricate Y-spoke pattern delivering a refined, track-inspired silhouette.|EN
|JVYD|DS61995511415SMF|DES|Aodhan DS06 19X9.5 5X114.3 ET 15mm Silver with Machined Face|EN
|JVYD|DS61995511415SMF|LAB|Aodhan Wheels|EN
|JVYD|DS61995511415SMF|MKT|The Aodhan DS06 strikes the perfect balance between timeless motorsport aesthetics and bold modern styling. With its intricate mesh pattern, deep-dish profile, and clean center cap, it brings aggressive sophistication to both street and performance builds.|EN
|JVYD|DS61995511415SMF|FAB|[SELECTED FINISH & FITMENT OPTIONS] - Offered in popular finishes like Gloss Black w/ Gold Rivets, Silver w/ Machined Face, and Bronze w/ Machined Lip, available in wheel sizes 18"-19" with various widths and offsets.|EN
|JVYD|DS61995511415SMF|FAB|[STRONG CAST MONOBLOCK BUILD] - Durable one-piece aluminum construction ensures a reliable balance of strength and affordability.|EN
|JVYD|DS61995511415SMF|FAB|[FLUSH-MOUNT CENTER CAP] - Keeps the face clean and seamless, enhancing the wheel’s refined look.|EN
|JVYD|DS61995511415SMF|FAB|[DEEP-DISH LIP & CONCAVE FACE] - Generous lip depth (ranging from about 2.08" to 3.26" depending on size/offset) provides an assertive, race-ready stance.|EN
|JVYD|DS61995511415SMF|FAB|[CLASSIC MESH DESIGN] - Intricate Y-spoke pattern delivering a refined, track-inspired silhouette.|EN
|JVYD|DS61995511422BZ|DES|Aodhan DS06 19X9.5 5X114.3 ET 22mm Bronze with Machined Lip|EN
|JVYD|DS61995511422BZ|LAB|Aodhan Wheels|EN
|JVYD|DS61995511422BZ|MKT|The Aodhan DS06 strikes the perfect balance between timeless motorsport aesthetics and bold modern styling. With its intricate mesh pattern, deep-dish profile, and clean center cap, it brings aggressive sophistication to both street and performance builds.|EN
|JVYD|DS61995511422BZ|FAB|[SELECTED FINISH & FITMENT OPTIONS] - Offered in popular finishes like Gloss Black w/ Gold Rivets, Silver w/ Machined Face, and Bronze w/ Machined Lip, available in wheel sizes 18"-19" with various widths and offsets.|EN
|JVYD|DS61995511422BZ|FAB|[STRONG CAST MONOBLOCK BUILD] - Durable one-piece aluminum construction ensures a reliable balance of strength and affordability.|EN
|JVYD|DS61995511422BZ|FAB|[FLUSH-MOUNT CENTER CAP] - Keeps the face clean and seamless, enhancing the wheel’s refined look.|EN
|JVYD|DS61995511422BZ|FAB|[DEEP-DISH LIP & CONCAVE FACE] - Generous lip depth (ranging from about 2.08" to 3.26" depending on size/offset) provides an assertive, race-ready stance.|EN
|JVYD|DS61995511422BZ|FAB|[CLASSIC MESH DESIGN] - Intricate Y-spoke pattern delivering a refined, track-inspired silhouette.|EN
|JVYD|DS61995511422GB|DES|Aodhan DS06 19X9.5 5X114.3 ET 22mm Gloss Black with Gold Rivets|EN
|JVYD|DS61995511422GB|LAB|Aodhan Wheels|EN
|JVYD|DS61995511422GB|MKT|The Aodhan DS06 strikes the perfect balance between timeless motorsport aesthetics and bold modern styling. With its intricate mesh pattern, deep-dish profile, and clean center cap, it brings aggressive sophistication to both street and performance builds.|EN
|JVYD|DS61995511422GB|FAB|[SELECTED FINISH & FITMENT OPTIONS] - Offered in popular finishes like Gloss Black w/ Gold Rivets, Silver w/ Machined Face, and Bronze w/ Machined Lip, available in wheel sizes 18"-19" with various widths and offsets.|EN
|JVYD|DS61995511422GB|FAB|[STRONG CAST MONOBLOCK BUILD] - Durable one-piece aluminum construction ensures a reliable balance of strength and affordability.|EN
|JVYD|DS61995511422GB|FAB|[FLUSH-MOUNT CENTER CAP] - Keeps the face clean and seamless, enhancing the wheel’s refined look.|EN
|JVYD|DS61995511422GB|FAB|[DEEP-DISH LIP & CONCAVE FACE] - Generous lip depth (ranging from about 2.08" to 3.26" depending on size/offset) provides an assertive, race-ready stance.|EN
|JVYD|DS61995511422GB|FAB|[CLASSIC MESH DESIGN] - Intricate Y-spoke pattern delivering a refined, track-inspired silhouette.|EN
|JVYD|DS61995511422SMF|DES|Aodhan DS06 19X9.5 5X114.3 ET 22mm Silver with Machined Face|EN
|JVYD|DS61995511422SMF|LAB|Aodhan Wheels|EN
|JVYD|DS61995511422SMF|MKT|The Aodhan DS06 strikes the perfect balance between timeless motorsport aesthetics and bold modern styling. With its intricate mesh pattern, deep-dish profile, and clean center cap, it brings aggressive sophistication to both street and performance builds.|EN
|JVYD|DS61995511422SMF|FAB|[SELECTED FINISH & FITMENT OPTIONS] - Offered in popular finishes like Gloss Black w/ Gold Rivets, Silver w/ Machined Face, and Bronze w/ Machined Lip, available in wheel sizes 18"-19" with various widths and offsets.|EN
|JVYD|DS61995511422SMF|FAB|[STRONG CAST MONOBLOCK BUILD] - Durable one-piece aluminum construction ensures a reliable balance of strength and affordability.|EN
|JVYD|DS61995511422SMF|FAB|[FLUSH-MOUNT CENTER CAP] - Keeps the face clean and seamless, enhancing the wheel’s refined look.|EN
|JVYD|DS61995511422SMF|FAB|[DEEP-DISH LIP & CONCAVE FACE] - Generous lip depth (ranging from about 2.08" to 3.26" depending on size/offset) provides an assertive, race-ready stance.|EN
|JVYD|DS61995511422SMF|FAB|[CLASSIC MESH DESIGN] - Intricate Y-spoke pattern delivering a refined, track-inspired silhouette.|EN
|JVYD|DS718105511415BZ|DES|Aodhan DS07 18X10.5 5X114.3 ET 15mm Bronze with Machined Lip|EN
|JVYD|DS718105511415BZ|LAB|Aodhan Wheels|EN
|JVYD|DS718105511415BZ|MKT|The Aodhan DS07 combines performance-driven flair with standout aesthetics. Featuring a dynamic split-10-spoke design, deep dish lip, and clean flush mount center cap, it exudes bold character and precise style making it a go-to wheel for enthusiasts who want their ride to look sharp on both street and track.|EN
|JVYD|DS718105511415BZ|FAB|[COLOR OPTIONS & SIZING] - Available in finishes like Gloss Black w/ Gold Rivets, Silver Machined Face, and Bronze Machined Lip, and in sizes from 18×8.5 up to 19×11 with multiple offsets to fit diverse setups.|EN
|JVYD|DS718105511415BZ|FAB|[DUAL PHASE FORGED CONSTRUCTION] - Provides enhanced strength and reduced weight over traditional cast wheels.|EN
|JVYD|DS718105511415BZ|FAB|[FLUSH-MOUNT CENTER CAP] - Sleek and seamless design enhances the wheel’s clean, focused aesthetic.|EN
|JVYD|DS718105511415BZ|FAB|[DEEP-DISH LIP WITH CONCAVE PROFILE] - Offers strong visual depth (ranges from ~2.08" to 3.46" depending on size), delivering a bold stance and motorsport vibe.|EN
|JVYD|DS718105511415BZ|FAB|[SPLIT 10-SPOKE DESIGN] - Distinctive multi-spoke layout radiating depth and movement for an aggressive visual impression.|EN
|JVYD|DS718105511415GB|DES|Aodhan DS07 18X10.5 5X114.3 ET 15mm Gloss Black with Gold Rivets|EN
|JVYD|DS718105511415GB|LAB|Aodhan Wheels|EN
|JVYD|DS718105511415GB|MKT|The Aodhan DS07 combines performance-driven flair with standout aesthetics. Featuring a dynamic split-10-spoke design, deep dish lip, and clean flush mount center cap, it exudes bold character and precise style making it a go-to wheel for enthusiasts who want their ride to look sharp on both street and track.|EN
|JVYD|DS718105511415GB|FAB|[COLOR OPTIONS & SIZING] - Available in finishes like Gloss Black w/ Gold Rivets, Silver Machined Face, and Bronze Machined Lip, and in sizes from 18×8.5 up to 19×11 with multiple offsets to fit diverse setups.|EN
|JVYD|DS718105511415GB|FAB|[DUAL PHASE FORGED CONSTRUCTION] - Provides enhanced strength and reduced weight over traditional cast wheels.|EN
|JVYD|DS718105511415GB|FAB|[FLUSH-MOUNT CENTER CAP] - Sleek and seamless design enhances the wheel’s clean, focused aesthetic.|EN
|JVYD|DS718105511415GB|FAB|[DEEP-DISH LIP WITH CONCAVE PROFILE] - Offers strong visual depth (ranges from ~2.08" to 3.46" depending on size), delivering a bold stance and motorsport vibe.|EN
|JVYD|DS718105511415GB|FAB|[SPLIT 10-SPOKE DESIGN] - Distinctive multi-spoke layout radiating depth and movement for an aggressive visual impression.|EN
|JVYD|DS718105511415SMF|DES|Aodhan DS07 18X10.5 5X114.3 ET 15mm Silver with Machined Face|EN
|JVYD|DS718105511415SMF|LAB|Aodhan Wheels|EN
|JVYD|DS718105511415SMF|MKT|The Aodhan DS07 combines performance-driven flair with standout aesthetics. Featuring a dynamic split-10-spoke design, deep dish lip, and clean flush mount center cap, it exudes bold character and precise style making it a go-to wheel for enthusiasts who want their ride to look sharp on both street and track.|EN
|JVYD|DS718105511415SMF|FAB|[COLOR OPTIONS & SIZING] - Available in finishes like Gloss Black w/ Gold Rivets, Silver Machined Face, and Bronze Machined Lip, and in sizes from 18×8.5 up to 19×11 with multiple offsets to fit diverse setups.|EN
|JVYD|DS718105511415SMF|FAB|[DUAL PHASE FORGED CONSTRUCTION] - Provides enhanced strength and reduced weight over traditional cast wheels.|EN
|JVYD|DS718105511415SMF|FAB|[FLUSH-MOUNT CENTER CAP] - Sleek and seamless design enhances the wheel’s clean, focused aesthetic.|EN
|JVYD|DS718105511415SMF|FAB|[DEEP-DISH LIP WITH CONCAVE PROFILE] - Offers strong visual depth (ranges from ~2.08" to 3.46" depending on size), delivering a bold stance and motorsport vibe.|EN
|JVYD|DS718105511415SMF|FAB|[SPLIT 10-SPOKE DESIGN] - Distinctive multi-spoke layout radiating depth and movement for an aggressive visual impression.|EN
|JVYD|DS718105511422BZ|DES|Aodhan DS07 18X10.5 5X114.3 ET 22mm Bronze with Machined Lip|EN
|JVYD|DS718105511422BZ|LAB|Aodhan Wheels|EN
|JVYD|DS718105511422BZ|MKT|The Aodhan DS07 combines performance-driven flair with standout aesthetics. Featuring a dynamic split-10-spoke design, deep dish lip, and clean flush mount center cap, it exudes bold character and precise style making it a go-to wheel for enthusiasts who want their ride to look sharp on both street and track.|EN
|JVYD|DS718105511422BZ|FAB|[COLOR OPTIONS & SIZING] - Available in finishes like Gloss Black w/ Gold Rivets, Silver Machined Face, and Bronze Machined Lip, and in sizes from 18×8.5 up to 19×11 with multiple offsets to fit diverse setups.|EN
|JVYD|DS718105511422BZ|FAB|[DUAL PHASE FORGED CONSTRUCTION] - Provides enhanced strength and reduced weight over traditional cast wheels.|EN
|JVYD|DS718105511422BZ|FAB|[FLUSH-MOUNT CENTER CAP] - Sleek and seamless design enhances the wheel’s clean, focused aesthetic.|EN
|JVYD|DS718105511422BZ|FAB|[DEEP-DISH LIP WITH CONCAVE PROFILE] - Offers strong visual depth (ranges from ~2.08" to 3.46" depending on size), delivering a bold stance and motorsport vibe.|EN
|JVYD|DS718105511422BZ|FAB|[SPLIT 10-SPOKE DESIGN] - Distinctive multi-spoke layout radiating depth and movement for an aggressive visual impression.|EN
|JVYD|DS718105511422GB|DES|Aodhan DS07 18X10.5 5X114.3 ET 22mm Gloss Black with Gold Rivets|EN
|JVYD|DS718105511422GB|LAB|Aodhan Wheels|EN
|JVYD|DS718105511422GB|MKT|The Aodhan DS07 combines performance-driven flair with standout aesthetics. Featuring a dynamic split-10-spoke design, deep dish lip, and clean flush mount center cap, it exudes bold character and precise style making it a go-to wheel for enthusiasts who want their ride to look sharp on both street and track.|EN
|JVYD|DS718105511422GB|FAB|[COLOR OPTIONS & SIZING] - Available in finishes like Gloss Black w/ Gold Rivets, Silver Machined Face, and Bronze Machined Lip, and in sizes from 18×8.5 up to 19×11 with multiple offsets to fit diverse setups.|EN
|JVYD|DS718105511422GB|FAB|[DUAL PHASE FORGED CONSTRUCTION] - Provides enhanced strength and reduced weight over traditional cast wheels.|EN
|JVYD|DS718105511422GB|FAB|[FLUSH-MOUNT CENTER CAP] - Sleek and seamless design enhances the wheel’s clean, focused aesthetic.|EN
|JVYD|DS718105511422GB|FAB|[DEEP-DISH LIP WITH CONCAVE PROFILE] - Offers strong visual depth (ranges from ~2.08" to 3.46" depending on size), delivering a bold stance and motorsport vibe.|EN
|JVYD|DS718105511422GB|FAB|[SPLIT 10-SPOKE DESIGN] - Distinctive multi-spoke layout radiating depth and movement for an aggressive visual impression.|EN
|JVYD|DS718105511422SMF|DES|Aodhan DS07 18X10.5 5X114.3 ET 22mm Silver with Machined Face|EN
|JVYD|DS718105511422SMF|LAB|Aodhan Wheels|EN
|JVYD|DS718105511422SMF|MKT|The Aodhan DS07 combines performance-driven flair with standout aesthetics. Featuring a dynamic split-10-spoke design, deep dish lip, and clean flush mount center cap, it exudes bold character and precise style making it a go-to wheel for enthusiasts who want their ride to look sharp on both street and track.|EN
|JVYD|DS718105511422SMF|FAB|[COLOR OPTIONS & SIZING] - Available in finishes like Gloss Black w/ Gold Rivets, Silver Machined Face, and Bronze Machined Lip, and in sizes from 18×8.5 up to 19×11 with multiple offsets to fit diverse setups.|EN
|JVYD|DS718105511422SMF|FAB|[DUAL PHASE FORGED CONSTRUCTION] - Provides enhanced strength and reduced weight over traditional cast wheels.|EN
|JVYD|DS718105511422SMF|FAB|[FLUSH-MOUNT CENTER CAP] - Sleek and seamless design enhances the wheel’s clean, focused aesthetic.|EN
|JVYD|DS718105511422SMF|FAB|[DEEP-DISH LIP WITH CONCAVE PROFILE] - Offers strong visual depth (ranges from ~2.08" to 3.46" depending on size), delivering a bold stance and motorsport vibe.|EN
|JVYD|DS718105511422SMF|FAB|[SPLIT 10-SPOKE DESIGN] - Distinctive multi-spoke layout radiating depth and movement for an aggressive visual impression.|EN
|JVYD|DS71885510035BZ|DES|Aodhan DS07 18X8.5 5X100 ET 35mm Bronze with Machined Lip|EN
|JVYD|DS71885510035BZ|LAB|Aodhan Wheels|EN
|JVYD|DS71885510035BZ|MKT|The Aodhan DS07 combines performance-driven flair with standout aesthetics. Featuring a dynamic split-10-spoke design, deep dish lip, and clean flush mount center cap, it exudes bold character and precise style making it a go-to wheel for enthusiasts who want their ride to look sharp on both street and track.|EN
|JVYD|DS71885510035BZ|FAB|[COLOR OPTIONS & SIZING] - Available in finishes like Gloss Black w/ Gold Rivets, Silver Machined Face, and Bronze Machined Lip, and in sizes from 18×8.5 up to 19×11 with multiple offsets to fit diverse setups.|EN
|JVYD|DS71885510035BZ|FAB|[DUAL PHASE FORGED CONSTRUCTION] - Provides enhanced strength and reduced weight over traditional cast wheels.|EN
